STATE,COUNTY,STNAME,CTYNAME,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,fips,DATE_WINDOW
6,95,California,Solano County,2021-07-01,450350,224993,225357,25462,13072,12390,50138,25744,24394,22589,11638,10951,38776,20518,18258,363348,180289,183059,352161,174539,177622,180322,93489,86833,124714,64311,60403,111931,55667,56264,76740,34043,42697,25462,13072,12390,27657,14128,13529,28238,14594,13644,26971,14006,12965,28637,15172,13465,30520,15886,14634,33268,17153,16115,32241,16631,15610,28685,14641,14044,25879,13230,12649,27575,13957,13618,29453,14530,14923,29024,13950,15074,25883,12056,13827,21312,9880,11432,13357,5912,7445,8050,3314,4736,8138,2881,5257,38.8,37.5,40.1,06095,2022-07-01
6,95,California,Solano County,2022-07-01,448747,224222,224525,25177,12905,12272,49296,25249,24047,22683,11705,10978,38260,20395,17865,362763,180098,182665,351591,174363,177228,179125,93169,85956,123977,64075,59902,110169,54806,55363,79185,35087,44098,25177,12905,12272,27353,13962,13391,27738,14293,13445,26738,14003,12735,28410,15091,13319,29199,15261,13938,33144,17134,16010,32245,16639,15606,29389,15041,14348,25946,13275,12671,27122,13740,13382,28346,14006,14340,28755,13785,14970,26128,12174,13954,21303,9798,11505,14924,6681,8243,8427,3444,4983,8403,2990,5413,39.1,37.8,40.5,06095,2024-01-01
6,97,California,Sonoma County,2016-01-01,502445,245613,256832,25772,13047,12725,51821,26556,25265,23577,12097,11480,42110,21119,20991,413069,199947,213122,401275,193913,207362,186903,94949,91954,127104,64795,62309,140732,67617,73115,91329,40382,50947,25772,13047,12725,28452,14606,13846,29257,15012,14245,29793,14903,14890,30006,15251,14755,33239,17256,15983,32703,16662,16041,31991,16126,15865,29171,14751,14420,32120,15961,16159,34976,16851,18125,37189,17756,19433,36447,17049,19398,33757,15820,17937,22255,10282,11973,13876,6172,7704,9315,3905,5410,12126,4203,7923,41.7,40.0,43.5,06097,2017-07-01
6,97,California,Sonoma County,2017-07-01,502203,245498,256705,25318,12911,12407,50985,26076,24909,23407,12055,11352,41116,20570,20546,414232,200496,213736,402493,194456,208037,186121,94626,91495,127409,64976,62433,139032,66897,72135,94936,42013,52923,25318,12911,12407,27639,14098,13541,29157,14953,14204,29592,14887,14705,29120,14763,14357,33026,17198,15828,32527,16642,15885,32522,16326,16196,29334,14810,14524,31850,15816,16034,33799,16447,17352,36855,17551,19304,36528,17083,19445,33563,15560,18003,24939,11580,13359,14766,6603,8163,9550,4013,5537,12118,4257,7861,42.0,40.3,43.8,06097,2018-07-01
6,97,California,Sonoma County,2018-07-01,497221,242767,254454,24469,12460,12009,49896,25439,24457,23374,12015,11359,39752,19802,19950,411199,198881,212318,399482,192853,206629,183878,93266,90612,126600,64464,62136,135588,65422,70166,97542,43165,54377,24469,12460,12009,26913,13713,13200,28831,14741,14090,29503,14830,14673,27775,13972,13803,32501,16835,15666,31815,16315,15500,32809,16420,16389,29475,14894,14581,31023,15376,15647,32461,15923,16538,36101,17190,18911,36003,16933,19070,33461,15391,18070,26395,12266,14129,15933,7137,8796,9833,4140,5693,11920,4231,7689,42.3,40.7,44.0,06097,2019-07-01
6,97,California,Sonoma County,2019-07-01,492318,240376,251942,23769,12140,11629,48632,24792,23840,23092,11862,11230,39036,19453,19583,408362,197540,210822,396825,191582,205243,181523,92062,89461,125133,63646,61487,131951,63800,68151,100705,44683,56022,23769,12140,11629,26210,13304,12906,28160,14387,13773,29314,14807,14507,27076,13609,13467,31350,16212,15138,31347,16082,15265,32672,16324,16348,29764,15028,14736,29910,14941,14969,31360,15513,15847,35375,16740,18635,35306,16606,18700,33467,15470,17997,27825,12763,15062,17202,7805,9397,10322,4371,5951,11889,4274,7615,42.7,41.1,44.4,06097,2020-04-01
6,97,California,Sonoma County,2020-04-01,490747,239694,251053,23289,11976,11313,47987,24403,23584,23089,11845,11244,38562,19270,19292,407978,197469,210509,396382,191470,204912,180822,91763,89059,124896,63572,61324,129953,62907,67046,102971,45721,57250,23289,11976,11313,25729,12998,12731,27983,14329,13654,29142,14678,14464,26784,13513,13271,30648,15859,14789,31497,16169,15328,32466,16282,16184,30285,15262,15023,29158,14548,14610,31137,15472,15665,34621,16417,18204,35037,16470,18567,33481,15487,17994,28829,13218,15611,18146,8223,9923,10557,4478,6079,11958,4315,7643,42.9,41.2,44.6,06097,2020-07-01
6,97,California,Sonoma County,2020-07-01,489819,239269,250550,23122,11914,11208,47702,24239,23463,23101,11844,11257,38350,19180,19170,407506,197282,210224,395894,191272,204622,180532,91636,88896,124813,63549,61264,129269,62597,66672,103462,45946,57516,23122,11914,11208,25530,12875,12655,27904,14301,13603,29061,14621,14440,26658,13466,13192,30376,15720,14656,31559,16202,15357,32422,16285,16137,30456,15342,15114,28904,14420,14484,31113,15479,15634,34350,16301,18049,34902,16397,18505,33482,15491,17991,29079,13323,15756,18389,8332,10057,10621,4508,6113,11891,4292,7599,42.9,41.3,44.6,06097,2021-07-01
6,97,California,Sonoma County,2021-07-01,484315,238849,245466,22127,11398,10729,46619,23750,22869,23355,11986,11369,37386,19169,18217,403865,197707,206158,392214,191715,200499,179025,91602,87423,124134,63447,60687,127650,62940,64710,103044,46159,56885,22127,11398,10729,24669,12479,12190,27800,14271,13529,27956,14416,13540,26935,13739,13196,28791,14781,14010,31480,16202,15278,32474,16530,15944,31389,15934,15455,28508,14511,13997,31200,15710,15490,33310,16179,17131,34632,16540,18092,33063,15503,17560,29783,13754,16029,18675,8500,10175,10652,4577,6075,10871,3825,7046,43.1,41.7,44.6,06097,2022-07-01
6,97,California,Sonoma County,2022-07-01,482650,237789,244861,22052,11364,10688,44979,22945,22034,23116,11815,11301,38641,19623,19018,404145,197609,206536,392503,191665,200838,179023,91345,87678,122899,62789,60110,125357,61877,63480,105606,47376,58230,22052,11364,10688,23940,12120,11820,26672,13707,12965,28829,14625,14204,27295,13931,13364,27774,14232,13542,31207,16055,15152,32172,16476,15696,31746,16026,15720,28359,14420,13939,30745,15466,15279,31937,15619,16318,34316,16372,17944,32832,15401,17431,29424,13540,15884,21068,9627,11441,11325,4915,6410,10957,3893,7064,43.3,41.9,44.8,06097,2024-01-01
6,99,California,Stanislaus County,2016-01-01,538986,266614,272372,39409,20069,19340,74982,38203,36779,32870,16967,15903,52071,26708,25363,408226,199864,208362,391725,191375,200350,222176,112475,109701,145450,73051,72399,126785,61938,64847,67419,29678,37741,39409,20069,19340,41742,21162,20580,41455,21292,20163,39245,20178,19067,37481,19246,18235,40733,20514,20219,37516,18960,18556,35021,17511,17510,32180,16066,16114,33027,16334,16693,33369,16332,17037,32601,15913,16688,27788,13359,14429,23107,10800,12307,16346,7496,8850,11344,4985,6359,8196,3363,4833,8426,3034,5392,33.9,32.8,35.0,06099,2017-07-01
6,99,California,Stanislaus County,2017-07-01,544494,269527,274967,39733,20287,19446,75579,38315,37264,33119,17090,16029,52038,26712,25326,412530,202338,210192,396063,193835,202228,224279,113781,110498,147522,74317,73205,127191,62225,64966,69312,30581,38731,39733,20287,19446,41656,21107,20549,42323,21546,20777,39316,20267,19049,37441,19197,18244,41262,20789,20473,37993,19351,18642,35840,17912,17928,32427,16265,16162,33137,16390,16747,32785,16092,16693,32802,16042,16760,28467,13701,14766,23211,10805,12406,17659,8124,9535,11695,5160,6535,8344,3446,4898,8403,3046,5357,34.0,33.0,35.1,06099,2018-07-01
6,99,California,Stanislaus County,2018-07-01,547855,271373,276482,39446,20105,19341,76042,38604,37438,33272,17122,16150,51661,26424,25237,415576,204042,211534,399095,195542,203553,225801,114709,111092,149216,75427,73789,126912,62189,64723,71306,31502,39804,39446,20105,19341,41538,21088,20450,42852,21780,21072,39513,20383,19130,37072,18899,18173,41202,20847,20355,38491,19592,18899,36575,18438,18137,32948,16550,16398,32908,16349,16559,32205,15830,16375,32843,16034,16809,28956,13976,14980,23554,10964,12590,18460,8490,9970,12314,5447,6867,8433,3469,4964,8545,3132,5413,34.2,33.2,35.2,06099,2019-07-01
6,99,California,Stanislaus County,2019-07-01,549761,272561,277200,39138,19964,19174,75911,38661,37250,33554,17182,16372,51219,26164,25055,417852,205326,212526,401158,196754,204404,226948,115422,111526,150656,76393,74263,126057,61791,64266,73226,32406,40820,39138,19964,19174,41269,21053,20216,43123,21925,21198,39707,20428,19279,36585,18601,17984,41168,21040,20128,38983,19739,19244,37223,18832,18391,33282,16782,16500,32344,16117,16227,31663,15625,16038,32804,15973,16831,29246,14076,15170,23945,11160,12785,19183,8770,10413,12888,5682,7206,8614,3597,5017,8596,3197,5399,34.3,33.3,35.4,06099,2020-04-01
6,99,California,Stanislaus County,2020-04-01,550391,272971,277420,38585,19684,18901,75780,38511,37269,33749,17323,16426,51277,26211,25066,419014,206040,212974,402277,197453,204824,227499,115730,111769,151035,76634,74401,125335,61533,63802,74630,33075,41555,38585,19684,18901,41223,20986,20237,43119,21963,21156,39877,20493,19384,36587,18603,17984,40426,20659,19767,39570,20077,19493,37151,18800,18351,33888,17098,16790,31923,15967,15956,31571,15636,15935,32230,15657,16573,29611,14273,15338,24324,11376,12948,19602,8900,10702,13269,5891,7378,8674,3635,5039,8761,3273,5488,34.5,33.5,35.5,06099,2020-07-01
6,99,California,Stanislaus County,2020-07-01,550081,272830,277251,38384,19574,18810,75611,38404,37207,33831,17373,16458,51202,26178,25024,418997,206061,212936,402255,197479,204776,227515,115747,111768,151090,76683,74407,125047,61413,63634,74916,33205,41711,38384,19574,18810,41143,20933,20210,43076,21958,21118,39894,20490,19404,36531,18574,17957,40113,20503,19610,39766,20185,19581,37144,18805,18339,34067,17190,16877,31783,15919,15864,31568,15647,15921,32012,15541,16471,29684,14306,15378,24441,11444,12997,19691,8916,10775,13350,5935,7415,8683,3640,5043,8751,3270,5481,34.5,33.5,35.5,06099,2021-07-01
6,99,California,Stanislaus County,2021-07-01,552851,276464,276387,37059,18939,18120,75287,38477,36810,34926,17835,17091,53394,27442,25952,422669,209963,212706,405579,201213,204366,231170,118469,112701,151836,77731,74105,125461,62783,62678,74888,33257,41631,37059,18939,18120,40581,20692,19889,43692,22324,21368,41107,21138,19969,38227,19600,18627,38526,19791,18735,40255,20510,19745,37744,19366,18378,35311,18064,17247,31896,16201,15695,32201,16308,15893,31548,15624,15924,29816,14650,15166,24756,11726,13030,20001,9132,10869,13244,5899,7345,8535,3542,4993,8352,2958,5394,34.6,33.8,35.5,06099,2022-07-01
6,99,California,Stanislaus County,2022-07-01,551275,275524,275751,36597,18676,17921,73881,37781,36100,35415,18041,17374,53431,27324,26107,422806,209927,212879,405382,201026,204356,231384,118405,112979,151593,77656,73937,124108,62227,61881,76250,33819,42431,36597,18676,17921,40198,20588,19610,42738,21809,20929,41289,21126,20163,38502,19623,18879,37863,19536,18327,40230,20415,19815,37646,19346,18300,35854,18359,17495,31781,16154,15627,32017,16244,15773,30621,15208,15413,29689,14621,15068,25046,11884,13162,19850,8992,10858,14302,6373,7929,8784,3647,5137,8268,2923,5345,34.8,34.0,35.6,06099,2024-01-01
6,101,California,Sutter County,2016-01-01,95769,47685,48084,6715,3470,3245,12912,6644,6268,5675,2947,2728,8556,4486,4070,73333,36084,37249,70467,34624,35843,37484,19049,18435,24660,12358,12302,23032,11361,11671,14219,6419,7800,6715,3470,3245,7118,3650,3468,7201,3736,3465,6545,3372,3173,6279,3319,2960,6872,3519,3353,6295,3127,3168,5933,2989,2944,5560,2723,2837,5632,2784,2848,6110,3085,3025,5998,2918,3080,5292,2574,2718,4442,2155,2287,3405,1493,1912,2499,1147,1352,1932,868,1064,1941,756,1185,35.7,34.4,36.9,06101,2017-07-01
6,101,California,Sutter County,2017-07-01,96161,47862,48299,6645,3460,3185,12805,6601,6204,5675,2940,2735,8425,4346,4079,73843,36313,37530,71036,34861,36175,37722,19186,18536,25080,12654,12426,23099,11346,11753,14432,6515,7917,6645,3460,3185,6970,3591,3379,7293,3764,3529,6507,3341,3166,6135,3191,2944,7124,3684,3440,6379,3224,3155,6056,3015,3041,5521,2731,2790,5631,2767,2864,5915,2959,2956,6079,2946,3133,5474,2674,2800,4356,2097,2259,3562,1613,1949,2615,1192,1423,1928,825,1103,1971,788,1183,35.8,34.5,37.2,06101,2018-07-01
6,101,California,Sutter County,2018-07-01,96348,47985,48363,6640,3472,3168,12598,6497,6101,5716,2948,2768,8320,4312,4008,74183,36519,37664,71394,35068,36326,37931,19347,18584,25341,12823,12518,22968,11275,11693,14765,6658,8107,6640,3472,3168,6765,3486,3279,7279,3747,3532,6539,3376,3163,6051,3148,2903,7121,3657,3464,6547,3355,3192,6102,3017,3085,5571,2794,2777,5557,2720,2837,5789,2884,2905,6028,2944,3084,5594,2727,2867,4341,2078,2263,3719,1713,2006,2743,1206,1537,1911,841,1070,2051,820,1231,36.0,34.6,37.3,06101,2019-07-01
6,101,California,Sutter County,2019-07-01,96910,48271,48639,6628,3418,3210,12519,6485,6034,5774,2968,2806,8288,4280,4008,74842,36855,37987,71989,35400,36589,38246,19509,18737,25674,13045,12629,22812,11210,11602,15215,6865,8350,6628,3418,3210,6777,3535,3242,7232,3734,3498,6599,3390,3209,5973,3074,2899,7141,3704,3437,6570,3372,3198,6238,3082,3156,5725,2887,2838,5509,2709,2800,5631,2795,2836,6093,2992,3101,5579,2714,2865,4493,2145,2348,3866,1813,2053,2883,1260,1623,1884,811,1073,2089,836,1253,36.2,34.9,37.5,06101,2020-04-01
6,101,California,Sutter County,2020-04-01,96593,48079,48514,6471,3362,3109,12425,6392,6033,5785,2988,2797,8212,4215,3997,74790,36803,37987,71912,35337,36575,38212,19486,18726,25650,13032,12618,22516,11062,11454,15534,7028,8506,6471,3362,3109,6770,3517,3253,7090,3624,3466,6673,3451,3222,5889,3003,2886,7045,3658,3387,6510,3318,3192,6273,3120,3153,5822,2936,2886,5390,2649,2741,5537,2745,2792,5955,2948,3007,5634,2720,2914,4689,2254,2435,3957,1876,2081,2910,1262,1648,1899,813,1086,2079,823,1256,36.4,35.2,37.8,06101,2020-07-01
6,101,California,Sutter County,2020-07-01,96385,47957,48428,6411,3335,3076,12383,6357,6026,5783,2989,2794,8170,4184,3986,74688,36740,37948,71808,35276,36532,38162,19452,18710,25629,13018,12611,22412,11012,11400,15597,7062,8535,6411,3335,3076,6758,3505,3253,7045,3591,3454,6680,3458,3222,5853,2976,2877,6998,3634,3364,6488,3297,3191,6292,3138,3154,5851,2949,2902,5343,2625,2718,5520,2735,2785,5908,2934,2974,5641,2718,2923,4749,2287,2462,3983,1892,2091,2910,1261,1649,1899,813,1086,2056,809,1247,36.5,35.3,37.8,06101,2021-07-01
6,101,California,Sutter County,2021-07-01,99038,49666,49372,6302,3245,3057,12611,6510,6101,6105,3141,2964,8873,4552,4321,77054,38335,38719,74020,36770,37250,39597,20357,19240,26168,13445,12723,22928,11499,11429,16051,7274,8777,6302,3245,3057,6863,3526,3337,7297,3765,3532,7071,3665,3406,6358,3247,3111,6655,3466,3189,6882,3529,3353,6512,3327,3185,6119,3123,2996,5514,2759,2755,5643,2832,2811,5990,3060,2930,5781,2848,2933,4961,2400,2561,4127,2002,2125,2911,1230,1681,1971,857,1114,2081,785,1296,36.6,35.6,37.7,06101,2022-07-01
6,101,California,Sutter County,2022-07-01,98503,49275,49228,6218,3149,3069,12341,6350,5991,6044,3123,2921,8794,4520,4274,76902,38219,38683,73900,36653,37247,39529,20221,19308,26214,13378,12836,22683,11407,11276,16209,7348,8861,6218,3149,3069,6778,3490,3288,7086,3660,3426,6967,3598,3369,6348,3245,3103,6517,3320,3197,7019,3630,3389,6497,3333,3164,6181,3095,3086,5496,2756,2740,5576,2789,2787,5787,2983,2804,5824,2879,2945,5046,2452,2594,3996,1925,2071,3059,1324,1735,2022,854,1168,2086,793,1293,36.8,35.8,37.8,06101,2024-01-01
6,103,California,Tehama County,2016-01-01,63468,31524,31944,4054,2022,2032,7813,4055,3758,3338,1682,1656,5036,2650,2386,49908,24576,25332,48263,23765,24498,21966,11243,10723,14425,7349,7076,16762,8135,8627,12040,5631,6409,4054,2022,2032,4358,2262,2096,4288,2231,2057,3942,2005,1937,3599,1889,1710,3849,1933,1916,3642,1875,1767,3555,1800,1755,3379,1741,1638,3596,1786,1810,4376,2118,2258,4674,2293,2381,4116,1938,2178,4099,2004,2095,2860,1340,1520,2216,1046,1170,1475,696,779,1390,545,845,40.7,39.3,42.2,06103,2017-07-01
6,103,California,Tehama County,2017-07-01,63827,31661,32166,4112,2049,2063,7802,4028,3774,3387,1711,1676,5005,2611,2394,50237,24709,25528,48526,23873,24653,22092,11314,10778,14548,7434,7114,16697,8087,8610,12276,5741,6535,4112,2049,2063,4235,2195,2040,4415,2275,2140,3942,2003,1939,3602,1877,1725,3876,1971,1905,3692,1889,1803,3565,1791,1774,3415,1783,1632,3536,1742,1794,4181,2056,2125,4740,2259,2481,4240,2030,2210,3940,1908,2032,3108,1479,1629,2333,1098,1235,1470,681,789,1425,575,850,40.7,39.3,42.1,06103,2018-07-01
6,103,California,Tehama County,2018-07-01,63904,31730,32174,4049,2044,2005,7841,4007,3834,3417,1787,1630,4868,2510,2358,50294,24759,25535,48597,23892,24705,22172,11370,10802,14763,7549,7214,16506,8038,8468,12460,5795,6665,4049,2044,2005,4206,2167,2039,4511,2316,2195,3903,1990,1913,3506,1831,1675,4020,2064,1956,3676,1869,1807,3665,1880,1785,3402,1736,1666,3532,1788,1744,3935,1933,2002,4790,2261,2529,4249,2056,2193,3856,1826,2030,3250,1569,1681,2420,1135,1285,1516,690,826,1418,575,843,40.6,39.1,42.0,06103,2019-07-01
6,103,California,Tehama County,2019-07-01,65186,32383,32803,3990,1990,2000,8009,4108,3901,3498,1841,1657,4869,2502,2367,51392,25347,26045,49689,24444,25245,22813,11742,11071,15342,7849,7493,16558,8115,8443,12920,5978,6942,3990,1990,2000,4305,2226,2079,4600,2332,2268,4006,2095,1911,3465,1798,1667,4148,2147,2001,3831,1907,1924,3874,2026,1848,3489,1769,1720,3514,1770,1744,3824,1916,1908,4844,2281,2563,4376,2148,2228,3935,1837,2098,3405,1652,1753,2496,1148,1348,1630,741,889,1454,600,854,40.5,39.2,42.0,06103,2020-04-01
6,103,California,Tehama County,2020-04-01,64698,32123,32575,3902,1952,1950,7964,4078,3886,3487,1820,1667,4788,2459,2329,51068,25188,25880,49345,24273,25072,22640,11596,11044,15245,7766,7479,16244,7986,8258,13068,6062,7006,3902,1952,1950,4272,2171,2101,4572,2356,2216,4014,2110,1904,3381,1720,1661,4054,2089,1965,3822,1924,1898,3820,1964,1856,3549,1789,1760,3440,1761,1679,3664,1836,1828,4636,2185,2451,4504,2204,2300,3936,1845,2091,3503,1692,1811,2502,1161,1341,1633,753,880,1494,611,883,40.7,39.4,42.0,06103,2020-07-01
6,103,California,Tehama County,2020-07-01,64494,32014,32480,3867,1937,1930,7946,4066,3880,3495,1819,1676,4754,2441,2313,50919,25113,25806,49186,24192,24994,22588,11553,11035,15219,7744,7475,16137,7943,8194,13076,6064,7012,3867,1937,1930,4259,2151,2108,4567,2366,2201,4019,2118,1901,3350,1691,1659,4019,2070,1949,3822,1929,1893,3808,1945,1863,3570,1800,1770,3412,1758,1654,3622,1814,1808,4568,2156,2412,4535,2215,2320,3937,1847,2090,3526,1700,1826,2490,1157,1333,1629,752,877,1494,608,886,40.7,39.5,42.0,06103,2021-07-01
6,103,California,Tehama County,2021-07-01,65380,32612,32768,3735,1878,1857,8023,4118,3905,3721,1919,1802,5074,2609,2465,51717,25645,26072,49901,24697,25204,23266,11928,11338,15442,7892,7550,16192,8058,8134,13193,6138,7055,3735,1878,1857,4325,2161,2164,4669,2449,2220,4208,2226,1982,3616,1810,1806,3831,1972,1859,3962,2013,1949,3960,2045,1915,3689,1862,1827,3412,1767,1645,3687,1877,1810,4455,2140,2315,4638,2274,2364,4019,1923,2096,3635,1745,1890,2409,1121,1288,1682,768,914,1448,581,867,40.5,39.4,41.7,06103,2022-07-01
6,103,California,Tehama County,2022-07-01,65245,32608,32637,3803,1925,1878,7914,4086,3828,3748,1921,1827,5034,2618,2416,51598,25619,25979,49780,24676,25104,23388,12022,11366,15586,7986,7600,15838,7848,7990,13322,6224,7098,3803,1925,1878,4317,2169,2148,4577,2420,2157,4215,2198,2017,3587,1838,1749,3815,1953,1862,4054,2089,1965,4010,2065,1945,3707,1879,1828,3448,1772,1676,3602,1831,1771,4157,2009,2148,4631,2236,2395,4043,1944,2099,3526,1695,1831,2594,1211,1383,1735,790,945,1424,584,840,40.3,39.2,41.6,06103,2024-01-01
6,105,California,Trinity County,2016-01-01,12827,6584,6243,562,300,262,1103,584,519,509,253,256,764,403,361,10915,5566,5349,10653,5447,5206,3597,1844,1753,2446,1258,1188,4133,2052,2081,3310,1734,1576,562,300,262,570,288,282,655,366,289,585,290,295,566,296,270,504,254,250,629,329,300,654,333,321,659,342,317,670,357,313,928,455,473,1160,561,599,1375,679,696,1236,640,596,825,465,360,562,295,267,368,180,188,319,154,165,52.2,51.8,52.7,06105,2017-07-01
6,105,California,Trinity County,2017-07-01,12727,6551,6176,549,298,251,1130,600,530,495,269,226,736,365,371,10802,5516,5286,10553,5384,5169,3547,1830,1717,2436,1260,1176,4022,2014,2008,3359,1745,1614,549,298,251,598,305,293,652,359,293,584,299,285,527,271,256,508,273,235,600,313,287,681,344,337,647,330,317,663,350,313,882,444,438,1112,548,564,1365,672,693,1216,629,587,891,496,395,570,289,281,369,189,180,313,142,171,52.3,51.6,52.9,06105,2018-07-01
6,105,California,Trinity County,2018-07-01,12598,6462,6136,560,295,265,1111,588,523,494,275,219,693,347,346,10678,5440,5238,10433,5304,5129,3490,1771,1719,2431,1224,1207,3837,1934,1903,3472,1799,1673,560,295,265,586,302,284,653,361,292,562,289,273,497,258,239,540,270,270,581,300,281,666,339,327,644,315,329,662,360,302,807,416,391,1075,536,539,1293,622,671,1241,639,602,948,514,434,600,314,286,360,186,174,323,146,177,52.5,51.9,53.1,06105,2019-07-01
6,105,California,Trinity County,2019-07-01,12337,6340,5997,546,285,261,1061,555,506,507,288,219,658,338,320,10461,5349,5112,10223,5212,5011,3416,1776,1640,2392,1226,1166,3625,1815,1810,3548,1833,1715,546,285,261,578,295,283,624,336,288,536,299,237,488,251,237,560,286,274,512,261,251,658,353,305,662,326,336,645,338,307,742,393,349,1021,510,511,1217,574,643,1278,663,615,965,514,451,595,311,284,377,200,177,333,145,188,52.6,52.0,53.4,06105,2020-04-01
